Date,Platform,Campaign_Type,Ad_Spend_USD,Clicks,Impressions,Conversions,Revenue_USD,Target_Audience,SEO_Keyword,SEO_Search_Volume,SEO_Difficulty,CAC_USD,ROAS
2024-05-09,Instagram,App Install,369.68,2309,34550,11,0.0,Gen Z,easy goal setting,8215,3.6,33.60727272727273,0.0
2024-09-12,TikTok,Brand Awareness,7.18,4848,48168,10,123.57,Students,best budget planning app,40927,3.1,0.718,17.210306406685238
2024-04-28,Facebook,Performance/ROAS,93.07,2537,6257,9,337.34,Students,best budget planning app,4375,2.9,10.341111111111111,3.6245836467175243
2024-11-27,Google Search,Performance/ROAS,205.41,3516,16807,10,611.93,Millennials,secure investment tracker,34593,3.9,20.541,2.9790662577284452
2024-03-30,Facebook,Re-engagement,229.63,2044,30756,11,167.84,Gen Z,free habit tracker,39269,2.7,20.875454545454545,0.7309149501371772
2024-08-14,Instagram,Performance/ROAS,73.41,4499,9701,7,210.22,Millennials,top rated productivity app,30716,2.8,10.487142857142857,2.8636425555101486
2024-12-09,Facebook,App Install,498.09,690,24792,6,0.0,Gen Z,best budget planning app,40766,1.8,83.015,0.0
2024-12-17,Instagram,Performance/ROAS,385.62,2295,31627,10,54.06,Gen Z,easy goal setting,42110,2.7,38.562,0.14018982417924383
2024-10-17,Instagram,Performance/ROAS,457.51,831,8262,8,472.45,Working Professionals,best budget planning app,38182,4.6,57.18875,1.0326550239339032
2024-11-07,Google Search,Performance/ROAS,171.69,733,28680,11,910.14,Gen Z,top rated productivity app,24883,1.8,15.608181818181817,5.301065874541324
2024-07-21,TikTok,Performance/ROAS,366.49,1101,12164,9,103.57,Students,free habit tracker,20099,0.6,40.721111111111114,0.2825997980845316
2024-02-15,Facebook,Performance/ROAS,142.95,4235,31657,9,266.04,Millennials,top rated productivity app,19582,1.5,15.883333333333333,1.8610703043022039
2024-12-10,Google Search,Brand Awareness,135.53,3816,38231,7,362.8,Millennials,top rated productivity app,759,2.5,19.361428571428572,2.6768981037408692
2024-05-24,Facebook,Performance/ROAS,22.17,1645,7015,10,600.43,Millennials,easy goal setting,33015,1.3,2.217,27.082995038340094
2024-03-25,Google Search,Performance/ROAS,461.59,4065,48570,5,199.79,Gen Z,mobile finance solutions,9438,4.6,92.318,0.43283000064992744
2024-06-04,Google Search,App Install,64.02,797,1035,15,0.0,Working Professionals,free habit tracker,17076,1.2,4.268,0.0
2024-10-15,Instagram,Re-engagement,494.88,477,26886,9,682.51,Millennials,mobile finance solutions,25559,3.5,54.986666666666665,1.379142418364048
2024-04-27,Facebook,Performance/ROAS,336.21,4012,42840,7,251.49,Gen Z,secure investment tracker,48024,0.8,48.029999999999994,0.7480146337110735
2024-01-15,Google Search,Performance/ROAS,296.88,4349,34184,10,988.29,Gen Z,easy goal setting,29383,4.4,29.688,3.32892077607114
2024-12-13,Google Search,Performance/ROAS,184.63,2392,36610,8,137.06,Millennials,best budget planning app,16020,2.4,23.07875,0.7423495639928506
2024-01-18,Facebook,Performance/ROAS,445.33,4673,8742,15,365.91,Working Professionals,free habit tracker,41593,1.0,29.688666666666666,0.8216603417690252
2024-11-24,Facebook,App Install,14.83,282,46466,7,0.0,Gen Z,free habit tracker,24742,2.7,2.1185714285714288,0.0
2024-05-02,Google Search,Performance/ROAS,139.67,4348,42142,5,396.54,Millennials,easy goal setting,5575,3.8,27.933999999999997,2.839120784706809
2024-12-28,Facebook,Performance/ROAS,275.42,3389,8852,12,985.47,Gen Z,secure investment tracker,3736,0.6,22.951666666666668,3.5780625953089826
2024-03-19,TikTok,App Install,454.79,4631,44027,15,0.0,Students,easy goal setting,44523,3.2,30.319333333333336,0.0
2024-03-18,TikTok,Brand Awareness,449.37,2097,13792,18,749.88,Millennials,best budget planning app,11302,4.9,24.965,1.6687362307230122
2024-11-30,TikTok,Brand Awareness,46.03,760,35529,5,552.33,Gen Z,secure investment tracker,6211,1.1,9.206,11.99934825114056
2024-05-18,Facebook,Re-engagement,173.64,1874,42009,5,711.64,Millennials,free habit tracker,40013,1.6,34.727999999999994,4.098364432158489
2024-07-11,Instagram,Performance/ROAS,67.33,2580,19101,11,424.73,Gen Z,secure investment tracker,33129,1.4,6.120909090909091,6.30818357344423
2024-07-07,Facebook,Performance/ROAS,85.32,4895,10955,12,715.83,Gen Z,free habit tracker,48922,1.3,7.109999999999999,8.389943741209565
2024-08-04,Facebook,Re-engagement,136.75,2264,19955,11,479.05,Students,free habit tracker,22112,2.3,12.431818181818182,3.5031078610603292
2024-03-19,TikTok,Performance/ROAS,499.26,1867,15367,7,399.51,Working Professionals,secure investment tracker,26373,2.0,71.32285714285715,0.800204302367504
2024-10-11,Facebook,Brand Awareness,445.26,1421,39205,11,77.13,Millennials,secure investment tracker,47079,3.0,40.47818181818182,0.17322463279881417
2024-08-25,Facebook,Performance/ROAS,71.46,4918,36764,9,223.89,Working Professionals,best budget planning app,4627,4.1,7.9399999999999995,3.1330814441645676
2024-01-21,Facebook,Performance/ROAS,483.02,4751,26452,7,68.09,Working Professionals,easy goal setting,7691,1.0,69.00285714285714,0.14096724773301314
2024-01-01,Google Search,Performance/ROAS,479.84,3982,4817,10,402.81,Gen Z,easy goal setting,9159,3.2,47.983999999999995,0.8394673224408137
2024-10-18,Facebook,Re-engagement,229.96,2091,34395,9,942.81,Millennials,mobile finance solutions,32972,0.8,25.551111111111112,4.099886936858583
2024-10-28,Facebook,Performance/ROAS,467.22,587,3657,6,177.2,Millennials,secure investment tracker,39296,1.6,77.87,0.37926458627627235
2024-02-15,Google Search,Performance/ROAS,355.78,2103,2896,13,565.1,Millennials,mobile finance solutions,22553,3.3,27.367692307692305,1.5883411096745181
2024-05-24,Facebook,App Install,498.17,769,34045,11,0.0,Millennials,mobile finance solutions,20408,2.0,45.28818181818182,0.0
2024-12-01,Facebook,Performance/ROAS,102.08,58,33230,9,64.59,Millennials,mobile finance solutions,18896,3.1,11.342222222222222,0.6327390282131662
2024-03-01,TikTok,Performance/ROAS,218.38,2958,19066,9,814.67,Working Professionals,best budget planning app,20673,4.3,24.264444444444443,3.730515614983057
2024-02-04,Google Search,Re-engagement,124.47,1962,24673,11,372.82,Students,free habit tracker,36668,3.6,11.315454545454545,2.9952599019844137
2024-06-08,Google Search,Performance/ROAS,89.54,2561,41464,16,730.28,Millennials,mobile finance solutions,48118,3.9,5.59625,8.155907974089791
2024-03-17,Google Search,Performance/ROAS,67.4,2008,47420,11,628.84,Students,easy goal setting,12649,1.8,6.127272727272728,9.329970326409494
2024-01-23,Google Search,App Install,62.14,2776,26701,12,0.0,Millennials,top rated productivity app,35736,3.7,5.178333333333334,0.0
2024-01-11,Google Search,Re-engagement,134.46,4658,14098,12,262.76,Gen Z,secure investment tracker,20767,2.3,11.205,1.9541871188457531
2024-08-13,Google Search,Performance/ROAS,68.58,2523,20674,10,725.5,Students,secure investment tracker,27554,2.1,6.858,10.578885972586761
2024-10-09,Google Search,Performance/ROAS,354.71,1629,33667,11,247.3,Millennials,best budget planning app,27672,4.5,32.24636363636363,0.697189253192749
2024-01-16,Facebook,Re-engagement,376.72,1535,43320,9,588.29,Millennials,easy goal setting,29012,2.7,41.857777777777784,1.5616107453811847
2024-11-30,Facebook,Performance/ROAS,379.54,2477,26852,5,355.15,Gen Z,easy goal setting,19356,3.9,75.908,0.9357379986299204
2024-06-23,Google Search,App Install,94.78,3691,35693,8,0.0,Working Professionals,best budget planning app,9758,4.0,11.8475,0.0
2024-12-09,Instagram,Performance/ROAS,498.52,3868,46099,10,16.78,Working Professionals,top rated productivity app,46865,2.7,49.852,0.03365963251223622
2024-07-31,Facebook,Re-engagement,31.31,3111,17074,16,388.08,Millennials,free habit tracker,24496,3.6,1.956875,12.394762056850846
2024-01-20,TikTok,App Install,389.2,4184,11379,11,0.0,Students,free habit tracker,43850,4.6,35.38181818181818,0.0
2024-10-08,Instagram,App Install,117.31,2744,34256,5,0.0,Gen Z,top rated productivity app,10234,4.2,23.462,0.0
2024-11-22,Facebook,Performance/ROAS,215.18,2723,32717,15,434.32,Millennials,free habit tracker,13627,3.1,14.345333333333334,2.0184031973231713
2024-11-01,Google Search,Performance/ROAS,64.81,3866,5790,8,36.36,Students,easy goal setting,5248,2.6,8.10125,0.5610245332510415
2024-02-28,Google Search,Performance/ROAS,63.83,2334,15134,12,93.01,Working Professionals,top rated productivity app,25776,3.4,5.319166666666667,1.4571518094939684
2024-12-02,Facebook,Performance/ROAS,475.5,3515,48387,9,46.85,Working Professionals,top rated productivity app,12856,1.4,52.833333333333336,0.09852786540483702
2024-04-24,Google Search,Re-engagement,294.54,2677,5086,12,583.09,Working Professionals,easy goal setting,46647,1.3,24.545,1.9796632036395736
2024-08-21,Facebook,Re-engagement,11.42,2260,26216,8,612.86,Millennials,mobile finance solutions,16814,3.4,1.4275,53.665499124343256
2024-02-27,Facebook,Performance/ROAS,243.78,3627,34391,13,791.6,Working Professionals,easy goal setting,14917,3.3,18.752307692307692,3.2471900894248913
2024-06-28,TikTok,App Install,80.32,4298,844,8,0.0,Millennials,mobile finance solutions,1592,3.4,10.04,0.0
2024-04-13,Facebook,Re-engagement,351.27,4807,23035,12,585.67,Millennials,easy goal setting,45762,3.4,29.272499999999997,1.6672929655250945
2024-07-22,Instagram,Performance/ROAS,381.54,3087,22861,8,888.88,Working Professionals,best budget planning app,35412,3.5,47.6925,2.3297164124338208
2024-06-09,Instagram,App Install,213.69,2909,29031,12,0.0,Working Professionals,mobile finance solutions,29346,2.5,17.8075,0.0
2024-10-11,Google Search,Performance/ROAS,250.9,4747,7070,7,534.16,Millennials,free habit tracker,47892,4.5,35.84285714285714,2.12897568752491
2024-01-10,Facebook,Performance/ROAS,98.9,1121,39296,12,690.65,Millennials,best budget planning app,13292,2.6,8.241666666666667,6.983316481294236
2024-11-04,Google Search,Performance/ROAS,464.54,1250,32446,10,425.44,Working Professionals,mobile finance solutions,38584,1.8,46.454,0.9158307142549619
2024-09-24,Google Search,Brand Awareness,163.18,2032,27258,8,916.89,Students,easy goal setting,4394,2.0,20.3975,5.618887118519426
2024-08-15,Facebook,App Install,488.67,3399,20923,8,0.0,Gen Z,easy goal setting,42774,1.2,61.08375,0.0
2024-08-24,Google Search,Re-engagement,62.74,3369,24717,9,349.26,Gen Z,mobile finance solutions,7465,3.2,6.971111111111111,5.566783551163532
2024-03-04,Google Search,Re-engagement,217.54,3776,30681,12,524.49,Gen Z,secure investment tracker,19897,1.4,18.128333333333334,2.4110048726670956
2024-04-30,Facebook,App Install,300.49,4229,38926,2,0.0,Students,free habit tracker,27666,1.2,150.245,0.0
2024-11-09,Instagram,Performance/ROAS,106.82,4861,3463,6,211.29,Students,top rated productivity app,3953,4.0,17.80333333333333,1.9780003744617114
2024-07-24,Google Search,Performance/ROAS,143.13,609,41424,7,239.19,Working Professionals,secure investment tracker,29350,4.4,20.447142857142858,1.6711381261789982
2024-09-11,Google Search,Performance/ROAS,175.29,986,27302,9,322.82,Working Professionals,best budget planning app,4119,3.6,19.476666666666667,1.8416338638827088
2024-02-07,Facebook,Re-engagement,445.65,3914,22372,8,112.73,Students,easy goal setting,13896,4.7,55.70625,0.25295635588466286
2024-05-20,Google Search,Re-engagement,490.92,3370,8421,14,197.48,Millennials,secure investment tracker,24821,2.7,35.065714285714286,0.4022651348488552
2024-05-26,Facebook,Performance/ROAS,444.82,3182,3080,14,169.74,Millennials,free habit tracker,15888,0.5,31.77285714285714,0.3815925542916236
2024-04-20,Facebook,Brand Awareness,141.21,4014,19242,12,522.83,Millennials,mobile finance solutions,6851,1.1,11.7675,3.702499822958714
2024-11-28,Facebook,Performance/ROAS,157.67,2808,18124,12,303.82,Students,top rated productivity app,37625,2.7,13.139166666666666,1.9269360055812774
2024-10-17,Instagram,Re-engagement,363.3,1558,42518,9,128.27,Gen Z,best budget planning app,29560,3.6,40.36666666666667,0.3530690889072392
2024-03-07,Facebook,Brand Awareness,11.08,62,38506,9,739.84,Millennials,secure investment tracker,3051,1.8,1.231111111111111,66.7725631768953
2024-11-29,Facebook,App Install,408.6,4753,9880,16,0.0,Working Professionals,mobile finance solutions,40760,3.5,25.5375,0.0
2024-03-13,Facebook,Performance/ROAS,166.99,193,13334,9,344.91,Millennials,best budget planning app,38565,2.3,18.554444444444446,2.0654530211389903
2024-07-24,Google Search,Brand Awareness,475.05,3228,11314,3,42.411,Gen Z,free habit tracker,47247,4.5,158.35,0.08927691821913483
2024-08-06,Google Search,Performance/ROAS,398.54,178,49664,8,778.31,Working Professionals,free habit tracker,38762,3.0,49.8175,1.9529030963015002
2024-07-19,Facebook,Re-engagement,98.9,3296,28742,11,377.06,Millennials,top rated productivity app,29917,3.9,8.990909090909092,3.8125379170879676
2024-09-26,Google Search,Performance/ROAS,234.03,2235,28400,10,714.27,Gen Z,top rated productivity app,46046,2.6,23.403,3.0520446096654275
2024-08-06,Facebook,Performance/ROAS,317.24,2894,19397,14,541.08,Millennials,top rated productivity app,18495,1.4,22.66,1.705585676459463
2024-02-27,Instagram,Performance/ROAS,286.29,3415,19832,19,477.44,Working Professionals,mobile finance solutions,9244,4.1,15.067894736842106,1.6676796255545074
2024-06-23,TikTok,Re-engagement,189.71,1693,9241,11,296.64,Millennials,best budget planning app,31151,4.1,17.246363636363636,1.563649781245058
2024-08-10,Instagram,Performance/ROAS,436.22,4275,42933,10,795.4,Working Professionals,secure investment tracker,29223,2.6,43.622,1.823391866489386
2024-06-26,Facebook,App Install,376.72,1037,4807,13,0.0,Working Professionals,best budget planning app,47307,2.5,28.97846153846154,0.0
2024-12-10,Facebook,Performance/ROAS,86.91,3412,20464,7,465.78,Students,free habit tracker,25679,3.5,12.415714285714285,5.359337245426303
2024-05-17,Google Search,Re-engagement,79.14,4321,29885,7,713.92,Gen Z,free habit tracker,11350,3.1,11.305714285714286,9.020975486479657
2024-12-16,Google Search,Brand Awareness,154.14,3494,30171,9,225.6,Gen Z,secure investment tracker,22183,2.7,17.126666666666665,1.4636045153756327
2024-06-07,Facebook,Re-engagement,322.03,3084,30847,9,981.27,Students,mobile finance solutions,23079,1.2,35.78111111111111,3.04713846536037
2024-07-03,Instagram,App Install,479.02,4450,5614,13,0.0,Gen Z,easy goal setting,1918,1.3,36.847692307692306,0.0
2024-09-15,Google Search,Brand Awareness,317.52,2726,35270,10,954.63,Students,mobile finance solutions,28984,3.4,31.752,3.0065192743764175
2024-05-19,Google Search,App Install,412.69,2260,31572,7,0.0,Working Professionals,easy goal setting,15069,3.1,58.955714285714286,0.0
2024-06-04,Instagram,Performance/ROAS,308.69,295,2566,14,754.93,Working Professionals,top rated productivity app,37667,2.0,22.049285714285713,2.4455926657812044
2024-09-22,Instagram,Performance/ROAS,22.65,1545,30252,15,138.09,Working Professionals,free habit tracker,6467,2.9,1.51,6.096688741721855
2024-11-12,Google Search,Re-engagement,167.94,2104,30061,10,995.07,Gen Z,free habit tracker,38003,1.4,16.794,5.925151839942837
2024-10-22,Google Search,App Install,235.73,2282,48489,11,0.0,Students,easy goal setting,25409,1.0,21.43,0.0
2024-12-10,Facebook,Performance/ROAS,19.11,362,10691,7,346.34,Working Professionals,secure investment tracker,3098,2.7,2.73,18.12349555206698
2024-05-17,Instagram,App Install,98.89,2838,1824,11,0.0,Gen Z,mobile finance solutions,42426,2.9,8.99,0.0
2024-03-15,Instagram,Brand Awareness,338.38,69,2101,9,172.19,Gen Z,secure investment tracker,35629,3.3,37.59777777777778,0.5088657722087594
2024-06-10,Facebook,Brand Awareness,310.36,2512,23170,18,882.73,Millennials,best budget planning app,1125,3.8,17.242222222222225,2.8442131718004897
2024-05-14,Facebook,App Install,394.08,3408,20686,4,0.0,Working Professionals,top rated productivity app,4731,0.7,98.52,0.0
2024-05-21,Google Search,Performance/ROAS,140.76,4266,39399,9,57.83,Millennials,mobile finance solutions,40542,2.9,15.639999999999999,0.4108411480534243
2024-10-21,Google Search,Performance/ROAS,6.0,3135,22806,4,52.64600000000001,Gen Z,easy goal setting,20397,3.9,1.5,8.774333333333335
2024-08-27,Facebook,Re-engagement,78.62,4272,45592,11,565.09,Millennials,easy goal setting,3878,4.3,7.147272727272727,7.18761129483592
2024-05-02,Google Search,Performance/ROAS,116.62,1962,40080,11,4.96,Working Professionals,best budget planning app,45034,0.7,10.601818181818182,0.042531298233579144
2024-01-20,Google Search,Performance/ROAS,221.73,593,13116,6,125.77,Students,secure investment tracker,5382,4.1,36.955,0.5672213953907906
2024-06-30,Facebook,Performance/ROAS,326.96,2893,38551,10,691.05,Millennials,secure investment tracker,35520,2.1,32.696,2.11356129190115
2024-12-09,Facebook,Performance/ROAS,419.01,4010,37863,11,545.42,Millennials,secure investment tracker,46848,0.6,38.091818181818184,1.3016873105653803
2024-05-08,Google Search,Re-engagement,140.59,2774,12003,12,406.25,Working Professionals,free habit tracker,34664,2.9,11.715833333333334,2.8896080802333026
2024-10-05,Google Search,Brand Awareness,149.87,2822,16703,4,49.959,Working Professionals,secure investment tracker,34436,4.4,37.4675,0.3333489023820645
2024-02-07,Facebook,Performance/ROAS,340.97,3903,34786,13,376.25,Millennials,free habit tracker,44298,1.0,26.22846153846154,1.1034695134469308
2024-01-06,Google Search,Performance/ROAS,72.81,3382,36513,7,958.32,Working Professionals,top rated productivity app,2956,3.7,10.401428571428571,13.161928306551298
2024-06-24,Facebook,App Install,262.2,2058,17509,13,0.0,Students,top rated productivity app,20342,1.2,20.16923076923077,0.0
2024-07-09,Instagram,Performance/ROAS,13.78,2658,19270,10,761.83,Working Professionals,free habit tracker,12095,3.9,1.378,55.28519593613934
2024-07-30,Google Search,Performance/ROAS,116.36,2009,7368,11,5.57,Students,mobile finance solutions,36968,1.9,10.578181818181818,0.04786868339635614
